11:39:52, 59.99388111888112, 59.0, 0.0
11:39:57, 59.98776223776224, 59.0, 0.0
11:40:02, 59.98164335664336, 59.0, 0.0
11:40:07, 59.97552447552448, 59.0, 0.0
11:40:12, 59.9694055944056, 59.0, 0.0
11:40:17, 59.96328671328672, 59.0, 0.0
11:40:22, 59.95716783216784, 59.0, 0.0
11:40:27, 59.95104895104896, 59.0, 0.0
11:40:32, 59.94493006993008, 59.0, 0.0
11:40:37, 59.9388111888112, 59.0, 0.0
11:40:42, 59.93269230769232, 59.0, 0.0
11:40:47, 59.92657342657344, 59.0, 0.0
11:40:52, 59.92045454545456, 59.0, 0.0
11:40:57, 59.91433566433568, 59.0, 0.0
11:41:02, 59.9082167832168, 59.0, 0.0
11:41:07, 59.90209790209792, 59.0, 0.0
11:41:12, 59.89597902097904, 59.0, 0.0
11:41:17, 59.88986013986016, 59.0, 0.0
11:41:22, 59.88374125874128, 59.0, 0.0
11:41:27, 59.8776223776224, 59.0, 0.0
11:41:32, 59.87150349650352, 59.0, 0.0
11:41:37, 59.86538461538464, 59.0, 0.0
11:41:42, 59.85926573426576, 59.0, 0.0
11:41:47, 59.85314685314688, 59.0, 0.0
11:41:52, 59.847027972028, 59.0, 0.0
11:41:57, 59.84090909090912, 59.0, 0.0
11:42:02, 59.83479020979024, 59.0, 0.0
11:42:07, 59.82867132867136, 59.0, 0.0
11:42:12, 59.82255244755248, 59.0, 0.0
11:42:17, 59.81490384615388, 59.0, 0.0
11:42:22, 59.808784965035, 59.0, 0.0
11:42:27, 59.80266608391612, 59.0, 0.0
11:42:32, 59.79654720279724, 59.0, 0.0
11:42:37, 59.79042832167836, 59.0, 0.0
11:42:42, 59.78430944055948, 59.0, 0.0
11:42:47, 59.7781905594406, 59.0, 0.0
11:42:52, 59.77207167832172, 59.0, 0.0
11:42:57, 59.76595279720284, 59.0, 0.0
11:43:02, 59.75983391608396, 59.0, 0.0
11:43:07, 59.75371503496508, 59.0, 0.0
11:43:12, 59.7475961538462, 59.0, 0.0
11:43:17, 59.74147727272732, 59.0, 0.0
11:43:22, 59.73535839160844, 59.0, 0.0
11:43:27, 59.72923951048956, 59.0, 0.0
11:43:32, 59.72312062937068, 59.0, 0.0
11:43:37, 59.7170017482518, 59.0, 0.0
11:43:42, 59.71088286713292, 59.0, 0.0
11:43:47, 59.704763986014044, 59.0, 0.0
11:43:52, 59.698645104895164, 59.0, 0.0
11:43:57, 59.692526223776284, 59.0, 0.0
11:44:02, 59.686407342657404, 59.0, 0.0
11:44:07, 59.680288461538524, 59.0, 0.0
11:44:12, 59.674169580419644, 59.0, 0.0
11:44:17, 59.668050699300764, 59.0, 0.0
11:44:22, 59.661931818181884, 59.0, 0.0
11:44:27, 59.655812937063004, 59.0, 0.0
11:44:32, 59.649694055944124, 59.0, 0.0
11:44:37, 59.643575174825244, 59.0, 0.0
11:44:42, 59.637456293706364, 59.0, 0.0
11:44:47, 59.631337412587484, 59.0, 0.0
11:44:52, 59.625218531468605, 59.0, 0.0
11:44:57, 59.619099650349725, 59.0, 0.0
11:45:02, 59.612980769230845, 59.0, 0.0
11:45:07, 59.606861888111965, 59.0, 0.0
11:45:12, 59.600743006993085, 59.0, 0.0
11:45:17, 59.594624125874205, 59.0, 0.0
11:45:23, 59.588505244755325, 59.0, 0.0
11:45:28, 59.582386363636445, 59.0, 0.0
11:45:33, 59.576267482517565, 59.0, 0.0
11:45:38, 59.570148601398685, 59.0, 0.0
11:45:43, 59.564029720279805, 59.0, 0.0
11:45:48, 59.557910839160925, 59.0, 0.0
11:45:53, 59.551791958042045, 59.0, 0.0
11:45:58, 59.545673076923165, 59.0, 0.0
11:46:03, 59.539554195804286, 59.0, 0.0
11:46:08, 59.533435314685406, 59.0, 0.0
11:46:13, 59.527316433566526, 59.0, 0.0
11:46:18, 59.521197552447646, 59.0, 0.0
11:46:23, 59.515078671328766, 59.0, 0.0
11:46:28, 59.508959790209886, 59.0, 0.0
11:46:33, 59.502840909091006, 59.0, 0.0
11:46:38, 59.496722027972126, 59.0, 0.0
11:46:43, 59.490603146853246, 59.0, 0.0
11:46:48, 59.484484265734366, 59.0, 0.0
11:46:53, 59.478365384615486, 59.0, 0.0
11:46:58, 59.472246503496606, 59.0, 0.0
11:47:03, 59.466127622377726, 59.0, 0.0
11:47:08, 59.46000874125885, 59.0, 0.0
11:47:13, 59.45388986013997, 59.0, 0.0
11:47:18, 59.44777097902109, 59.0, 0.0
11:47:23, 59.44165209790221, 59.0, 0.0
11:47:28, 59.43553321678333, 59.0, 0.0
11:47:33, 59.42941433566445, 59.0, 0.0
11:47:38, 59.42329545454557, 59.0, 0.0
11:47:43, 59.41717657342669, 59.0, 0.0
11:47:48, 59.41105769230781, 59.0, 0.0
11:47:53, 59.40493881118893, 59.0, 0.0
11:47:58, 59.39881993007005, 59.0, 0.0
11:48:03, 59.39270104895117, 59.0, 0.0
11:48:08, 59.38658216783229, 59.0, 0.0
11:48:13, 59.38046328671341, 59.0, 0.0
11:48:18, 59.37434440559453, 59.0, 0.0
11:48:23, 59.36822552447565, 59.0, 0.0
11:48:28, 59.36057692307705, 59.0, 0.0
11:48:33, 59.35445804195817, 59.0, 0.0
11:48:38, 59.34833916083929, 59.0, 0.0
11:48:43, 59.34222027972041, 59.0, 0.0
11:48:48, 59.33610139860153, 59.0, 0.0
11:48:53, 59.32998251748265, 59.0, 0.0
11:48:58, 59.32386363636377, 59.0, 0.0
11:49:03, 59.31774475524489, 59.0, 0.0
11:49:08, 59.31162587412601, 59.0, 0.0
11:49:13, 59.30550699300713, 59.0, 0.0
11:49:18, 59.29938811188825, 59.0, 0.0
